floor,price,size,rooms,bathrooms,latitude,longitude,hasLift,isParkingSpaceIncludedInPrice,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_newdevelopment,status_renew,newDevelopment_True,topNewDevelopment_True,exterior_True
0.08,0.09714285714285714,0.0449438202247191,0.075,0.125,412669272,19706261,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07428571428571429,0.0299625468164794,0.05,0.125,413906771,21569273,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.045714285714285714,0.02247191011235955,0.025,0.0625,4138406,21835647,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.03142857142857143,0.011610486891385767,0.0,0.0625,413915885,21401863,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.06285714285714286,0.024344569288389514,0.05,0.0625,412658636,19523245,0,1,0,0,1,0,0,0,0,0,0,1
0.32,0.06,0.021722846441947566,0.05,0.0625,413964794,21613908,1,0,0,0,0,1,0,0,0,0,0,1
0.08,0.055714285714285716,0.04681647940074907,0.1,0.125,414050173,21611587,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.037142857142857144,0.020599250936329586,0.0,0.0625,413741198,21393443,1,0,0,0,0,0,1,0,0,0,0,1
0.08,0.05714285714285714,0.026217228464419477,0.025,0.0625,413884859,2164255,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08571428571428572,0.031835205992509365,0.05,0.125,413936011,21618827,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.045714285714285714,0.0299625468164794,0.05,0.125,412657835,19275118,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.04857142857142857,0.02883895131086142,0.05,0.0625,413893559,21622545,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.06857142857142857,0.022097378277153558,0.05,0.125,413875529,21573957,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.045714285714285714,0.02397003745318352,0.05,0.0625,414099501,21782063,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.037142857142857144,0.020599250936329586,0.0,0.0625,413755224,21406532,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.07,0.07528089887640449,0.125,0.25,413456154,19030867,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.02542857142857143,0.01198501872659176,0.025,0.0625,413826079,21307024,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.054285714285714284,0.0299625468164794,0.025,0.0625,413978362,21678726,0,0,0,0,0,1,0,0,0,0,0,1
0.04,0.04971428571428571,0.03445692883895131,0.05,0.0625,413895579,21625363,1,0,0,0,1,0,0,0,0,0,0,0
0.08,0.09142857142857143,0.056179775280898875,0.075,0.125,413924243,21360354,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.13428571428571429,0.09138576779026217,0.1,0.1875,41270975,19737947,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.05142857142857143,0.026217228464419477,0.05,0.0625,413801306,21705645,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.054285714285714284,0.020599250936329586,0.05,0.0625,412635199,19471333,0,1,0,0,1,0,0,0,0,0,0,1
0.32,0.04285714285714286,0.016853932584269662,0.025,0.0625,413880419,21670712,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03571428571428571,0.011235955056179775,0.0,0.0625,412669353,19986728,0,1,0,0,0,0,1,0,0,0,0,1
0.16,0.04857142857142857,0.06292134831460675,0.075,0.125,413835212,21590271,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.3142857142857143,0.15880149812734082,0.125,0.3125,412624947,19261705,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.04057142857142857,0.02247191011235955,0.025,0.0625,413836929,21750342,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.02762857142857143,0.04044943820224719,0.075,0.125,415567864,20233659,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.026,0.04044943820224719,0.075,0.0625,414815103,19168387,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.045714285714285714,0.013857677902621723,0.025,0.0625,413816008,21726615,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.04428571428571428,0.030711610486891385,0.075,0.0625,414116188,21598059,1,1,0,0,1,0,0,0,0,0,0,1
0.2,0.028,0.016853932584269662,0.025,0.0625,413853935,21689511,0,0,0,0,0,1,0,0,0,0,0,1
0.16,0.09185714285714286,0.03745318352059925,0.05,0.0625,413806159,21781341,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.1,0.017602996254681647,0.025,0.0625,413903931,21627508,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.05142857142857143,0.033707865168539325,0.075,0.125,414034875,22082617,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.12428571428571429,0.022097378277153558,0.05,0.0625,413899137,21653653,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03628571428571428,0.011235955056179775,0.0,0.0625,414020312,21619911,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.029142857142857144,0.011235955056179775,0.0,0.0625,414397473,21576391,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.026685714285714285,0.033707865168539325,0.075,0.125,4149521,21449597,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.037142857142857144,0.020599250936329586,0.05,0.0625,413802669,21721502,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.05714285714285714,0.036329588014981276,0.075,0.0625,41401918,21731404,1,0,0,0,1,0,0,0,0,0,0,1
0.28,0.049428571428571426,0.02659176029962547,0.1,0.125,414050905,21841105,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.21428571428571427,0.052434456928838954,0.1,0.125,41397523,21469413,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.13,0.02359550561797753,0.05,0.0625,413910762,21633691,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.08571428571428572,0.04119850187265917,0.1,0.125,414003349,22079717,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.06285714285714286,0.04157303370786517,0.1,0.0625,413953399,2124153,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.05714285714285714,0.0299625468164794,0.075,0.0625,414348994,21730465,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.053457142857142856,0.04307116104868914,0.075,0.125,413927645,21603949,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04428571428571428,0.028089887640449437,0.075,0.0625,413917324,21829448,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.08571428571428572,0.016853932584269662,0.05,0.0625,413738364,21262665,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.05714285714285714,0.03745318352059925,0.05,0.0625,413892083,21723525,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.3142857142857143,0.0449438202247191,0.075,0.125,41380983,21807791,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.24285714285714285,0.03745318352059925,0.05,0.125,41380983,21790791,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.21428571428571427,0.3355805243445693,0.2,0.3125,415636281,24859164,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.07142857142857142,0.04119850187265917,0.05,0.0625,412653819,19369359,0,1,0,0,1,0,0,0,0,0,0,1
0.04,0.03428571428571429,0.014232209737827715,0.05,0.0625,413781053,21692297,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.019285714285714285,0.008988764044943821,0.0,0.0625,414001513,21392053,1,0,0,0,0,0,1,0,0,0,0,1
0.16,0.03428571428571429,0.04044943820224719,0.05,0.0625,415030562,23922122,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.2,0.11235955056179775,0.05,0.125,413875362,2175196,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03428571428571429,0.024344569288389514,0.075,0.125,41420053,21922183,0,0,0,0,1,0,0,0,0,0,0,1
0.24,0.15142857142857144,0.0898876404494382,0.125,0.1875,413947396,21407376,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.42857142857142855,0.0749063670411985,0.075,0.1875,41379583,21803791,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.039285714285714285,0.022846441947565542,0.05,0.0625,41385813,21823364,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.09428571428571429,0.1348314606741573,0.125,0.25,415250547,23789967,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.04,0.017228464419475654,0.05,0.0625,413800533,21718488,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.03457142857142857,0.04868913857677903,0.125,0.125,415633485,20097174,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.027857142857142858,0.013108614232209739,0.025,0.0625,413832273,21717809,1,0,0,0,0,1,0,0,0,0,0,1
0.12,0.6428571428571429,0.08614232209737828,0.075,0.1875,41381183,21791791,0,0,0,0,0,1,0,0,0,0,0,1
0.08,0.42857142857142855,0.06741573033707865,0.075,0.1875,41380483,21821791,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.04285714285714286,0.026217228464419477,0.075,0.0625,413795365,21720119,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07142857142857142,0.03220973782771536,0.075,0.125,414012479,22016686,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05714285714285714,0.035580524344569285,0.075,0.125,413932332,21713255,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.08,0.036329588014981276,0.025,0.125,413855428,21752066,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04057142857142857,0.026217228464419477,0.075,0.0625,414147529,21692976,1,0,0,0,1,0,0,0,0,0,0,0
0.16,0.10857142857142857,0.07041198501872659,0.075,0.125,413921487,21491316,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.05142857142857143,0.01947565543071161,0.05,0.0625,412649543,19480175,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.1,0.05730337078651685,0.075,0.125,412663875,19787903,0,1,0,0,0,1,0,0,0,0,0,1
0.04,0.09285714285714286,0.06741573033707865,0.075,0.125,414056866,21306775,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.5714285714285714,0.3146067415730337,0.25,0.5625,414152502,21084042,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.06428571428571428,0.027715355805243445,0.075,0.0625,414074697,21173828,0,0,0,0,1,0,0,0,0,0,0,0
0.04,0.024285714285714285,0.03220973782771536,0.075,0.0625,415333429,22113687,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.1,0.019101123595505618,0.025,0.0625,413873603,216029,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.37142857142857144,0.09662921348314607,0.125,0.3125,413934375,21752455,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1,0.06367041198501873,0.1,0.125,412684445,196335,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.09142857142857143,0.044194756554307116,0.1,0.125,41399062,2209046,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06428571428571428,0.027715355805243445,0.075,0.0625,414081326,21168701,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03428571428571429,0.02247191011235955,0.025,0.0625,41553687,22490907,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.05714285714285714,0.044194756554307116,0.075,0.0625,414043239,21746666,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.03414285714285714,0.11273408239700375,0.125,0.125,4157231,22325892,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.10505714285714286,0.07191011235955057,0.1,0.1875,413890399,20798379,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.05714285714285714,0.03745318352059925,0.075,0.0625,413996726,21734847,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.15714285714285714,0.0299625468164794,0.075,0.125,413898551,21604177,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.12142857142857143,0.02359550561797753,0.05,0.0625,413868229,21599926,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.062142857142857146,0.027715355805243445,0.075,0.0625,414089794,21191526,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1657142857142857,0.1794007490636704,0.1,0.25,414794218,2304372,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.07714285714285714,0.02397003745318352,0.05,0.125,413811277,21847329,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06785714285714285,0.033707865168539325,0.1,0.125,414054007,21176637,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.14285714285714285,0.06853932584269663,0.1,0.125,413964772,21604403,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1,0.13146067415730336,0.15,0.1875,416323478,2297271,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.049,0.011235955056179775,0.05,0.0625,413755127,21475675,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12857142857142856,0.13108614232209737,0.125,0.25,414544381,20856024,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0.14285714285714285,0.05393258426966292,0.1,0.1875,413926168,21604182,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.18571428571428572,0.22808988764044943,0.15,0.4375,415202995,23848149,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.5714285714285714,0.3146067415730337,0.25,0.4375,414163346,21075836,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.15714285714285714,0.054307116104868915,0.05,0.1875,413961061,21613298,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.14,0.149812734082397,0.1,0.25,414608961,20613653,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.11428571428571428,0.028089887640449437,0.05,0.125,413980878,21701156,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.05942857142857143,0.13108614232209737,0.125,0.1875,415535189,24469196,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.07142857142857142,0.056179775280898875,0.075,0.125,414032984,21376651,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.21428571428571427,0.26928838951310863,0.2,0.3125,415657519,24869514,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.024,0.020224719101123594,0.05,0.0625,414366276,2203901,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.08142857142857143,0.08277153558052434,0.125,0.1875,413997073,21363429,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.07142857142857142,0.035580524344569285,0.1,0.0625,414020767,21764136,1,0,0,0,1,0,0,0,0,0,0,1
0.24,0.08571428571428572,0.07153558052434457,0.1,0.1875,413935757,21466831,1,0,0,0,1,0,0,0,1,0,0,1
0.08,0.12285714285714286,0.04644194756554307,0.05,0.125,412682699,19681133,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.05142857142857143,0.0149812734082397,0.0,0.0625,413897054,21649409,1,0,0,0,0,0,1,0,0,0,0,1
0.32,0.08142857142857143,0.03745318352059925,0.05,0.0625,413792518,21803795,1,0,0,0,0,1,0,0,0,0,0,1
0.04,0.07142857142857142,0.04644194756554307,0.075,0.125,413857659,21649981,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.04428571428571428,0.026217228464419477,0.05,0.0625,413870502,21754244,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.1,0.06741573033707865,0.075,0.1875,413962781,21279879,0,1,0,0,1,0,0,0,0,0,0,0
0.6,0.11285714285714285,0.03895131086142322,0.075,0.125,414019766,22050177,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.07714285714285714,0.0348314606741573,0.05,0.125,413839205,21669995,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.03571428571428571,0.022097378277153558,0.05,0.0625,413929992,21726889,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.03857142857142857,0.035955056179775284,0.075,0.125,416094713,2286038,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.032857142857142856,0.03745318352059925,0.05,0.1875,415427248,21144767,1,0,0,1,0,0,0,0,0,0,0,1
0.04,0.05142857142857143,0.020973782771535582,0.05,0.0625,413717114,21576447,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07428571428571429,0.0749063670411985,0.0,0.0625,41378203,21180512,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.09714285714285714,0.05767790262172284,0.1,0.3125,413938928,21372689,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.08857142857142856,0.149812734082397,0.125,0.1875,412790938,19626443,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.06,0.04119850187265917,0.075,0.0625,413798589,21767154,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06857142857142857,0.052434456928838954,0.075,0.125,413817183,21750275,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.15714285714285714,0.17228464419475656,0.15,0.25,412769384,19661686,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.08571428571428572,0.024344569288389514,0.05,0.125,413763005,21655268,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04285714285714286,0.033707865168539325,0.075,0.0625,41403707,21704167,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06571428571428571,0.03745318352059925,0.025,0.125,41389453,21818101,0,0,0,0,1,0,0,0,0,0,0,0
0.12,0.04,0.022097378277153558,0.025,0.0625,413849231,21817614,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.14285714285714285,0.029213483146067417,0.05,0.125,413931897,21754543,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07428571428571429,0.02846441947565543,0.075,0.125,41385207,21318453,0,0,0,0,1,0,0,0,0,0,0,1
0.16,0.10571428571428572,0.06741573033707865,0.1,0.125,413917788,21754209,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.05714285714285714,0.11310861423220973,0.125,0.25,416634888,22658728,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.06,0.0449438202247191,0.075,0.125,41382193,2179254,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.02857142857142857,0.0149812734082397,0.05,0.0625,413784318,21444165,1,0,0,0,1,0,0,0,0,0,0,0
0.08,0.05828571428571429,0.0449438202247191,0.1,0.125,414054915,21369946,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.037142857142857144,0.07865168539325842,0.1,0.1875,415596169,20089774,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.045714285714285714,0.031835205992509365,0.05,0.0625,413748455,21901555,0,0,0,0,1,0,0,0,0,0,0,1
0.24,0.04285714285714286,0.02247191011235955,0.05,0.0625,413770794,21875069,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.1,0.04644194756554307,0.1,0.1875,412692784,19634472,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.07428571428571429,0.02846441947565543,0.075,0.125,413841062,21306674,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07428571428571429,0.02846441947565543,0.075,0.125,413845908,21333966,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.03857142857142857,0.024344569288389514,0.075,0.125,413811308,21513631,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.06285714285714286,0.031835205992509365,0.075,0.0625,413598415,21206439,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.11142857142857143,0.026217228464419477,0.025,0.0625,413866796,21744817,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.05411428571428571,0.020599250936329586,0.05,0.125,413704836,2118781,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.06571428571428571,0.042322097378277156,0.1,0.125,413796934,20793007,1,1,0,0,1,0,0,0,0,0,0,1
0.44,0.12857142857142856,0.04681647940074907,0.075,0.125,413988915,22088,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0.04285714285714286,0.052059925093632956,0.05,0.0625,413842589,2163709,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.07714285714285714,0.03520599250936329,0.075,0.125,413970469,21424802,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.2714285714285714,0.19363295880149814,0.125,0.375,41270261,19575592,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.05422857142857143,0.02247191011235955,0.075,0.0625,413617553,2125923,1,0,0,0,1,0,0,0,0,0,0,0
0.2,0.06571428571428571,0.024344569288389514,0.025,0.0625,413875264,21715957,0,0,0,0,1,0,0,0,0,0,0,0
0.28,0.10714285714285714,0.028089887640449437,0.05,0.125,413990948,22054356,1,1,0,0,1,0,0,0,0,0,0,0
0.08,0.11428571428571428,0.03857677902621723,0.1,0.125,413990717,21767642,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06857142857142857,0.10486891385767791,0.1,0.1875,414955361,23458448,0,1,0,0,0,0,0,0,0,0,0,0
0.16,0.13714285714285715,0.12734082397003746,0.1,0.25,413951274,21136778,1,1,0,0,1,0,0,0,0,0,0,1
0.04,0.1,0.016853932584269662,0.0,0.0625,412654219,19897283,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.06285714285714286,0.026217228464419477,0.075,0.1875,413681915,20999479,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.02857142857142857,0.016853932584269662,0.025,0.0625,41269815,2010015,0,1,0,0,1,0,0,0,0,0,0,1
0.2,0.14,0.056179775280898875,0.075,0.1875,413927821,21426075,1,0,0,0,1,0,0,0,0,0,0,1
0.36,0.1,0.06367041198501873,0.05,0.125,413894547,21332347,0,1,0,0,1,0,0,0,0,0,0,1
0.08,0.06571428571428571,0.03745318352059925,0.1,0.125,412697038,20301195,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.04342857142857143,0.02397003745318352,0.05,0.125,413817845,21648833,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.046857142857142854,0.018726591760299626,0.0,0.0625,413819397,21758729,1,0,0,0,0,0,1,0,0,0,0,0
0.08,0.04857142857142857,0.020599250936329586,0.025,0.0625,413770238,21730901,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.06857142857142857,0.0149812734082397,0.025,0.0625,413802886,21771403,1,1,0,0,1,0,0,0,0,0,0,1
0.08,0.045714285714285714,0.035580524344569285,0.075,0.125,413969071,21712319,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.04285714285714286,0.06104868913857678,0.075,0.125,415175854,21166107,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0.07142857142857142,0.026217228464419477,0.05,0.0625,413891142,21724967,1,0,0,0,0,1,0,0,0,0,0,1
0.08,0.08142857142857143,0.02247191011235955,0.05,0.0625,413794474,21740898,0,0,0,0,1,0,0,0,0,0,0,0
0.04,0.024285714285714285,0.011235955056179775,0.0,0.0625,413680576,21216223,0,0,0,0,0,0,1,0,0,0,0,0
0.24,0.05714285714285714,0.026217228464419477,0.05,0.0625,413892275,21762394,1,0,0,0,1,0,0,0,0,0,0,0
0.16,0.03977142857142857,0.0149812734082397,0.025,0.0625,41380568,21682974,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.04285714285714286,0.03670411985018727,0.05,0.125,413530454,21359493,1,1,0,0,1,0,0,0,0,0,0,1
0.12,0.34285714285714286,0.052434456928838954,0.075,0.125,413712936,21898823,1,0,0,0,1,0,0,0,0,0,0,0
0.12,0.07142857142857142,0.0449438202247191,0.025,0.0625,413859153,2181689,0,0,0,0,1,0,0,0,0,0,0,1
0.24,0.15714285714285714,0.10861423220973783,0.1,0.25,414041559,2129351,1,1,0,0,0,1,0,0,0,0,0,1
0.04,0.024285714285714285,0.009363295880149813,0.0,0.0625,413693195,21219025,0,0,0,0,0,0,1,0,0,0,0,0
0.04,0.08571428571428572,0.09138576779026217,0.175,0.125,413982924,21645276,1,0,0,0,1,0,0,0,1,0,0,1
0.2,0.048285714285714286,0.028089887640449437,0.05,0.0625,413804907,21374639,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.06285714285714286,0.035580524344569285,0.1,0.125,41405617,21831227,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.047142857142857146,0.033707865168539325,0.025,0.0625,413997382,21573334,0,0,0,0,1,0,0,0,0,0,0,1
0.2,0.05714285714285714,0.02247191011235955,0.075,0.125,413742983,2161934,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.027142857142857142,0.017228464419475654,0.025,0.0625,414074954,21422559,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.04,0.020599250936329586,0.05,0.0625,414030673,21563933,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.032857142857142856,0.010112359550561797,0.0,0.0625,414041321,21585247,0,0,0,0,0,0,1,0,0,0,0,0
0.04,0.039714285714285716,0.013108614232209739,0.0,0.0625,413931668,21710774,1,0,0,0,0,0,1,0,0,0,0,1
0.04,0.06285714285714286,0.026217228464419477,0.075,0.125,414094395,21602821,0,0,0,0,1,0,0,0,0,0,0,1
0.24,0.05285714285714286,0.02247191011235955,0.025,0.0625,413925263,21771675,1,1,0,0,1,0,0,0,0,0,0,0
0.0,0.06,0.03745318352059925,0.05,0.125,413959809,21527126,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.047142857142857146,0.02247191011235955,0.05,0.0625,41375818,21733662,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.025714285714285714,0.02247191011235955,0.0,0.0625,414671016,20570977,0,0,0,0,0,0,1,0,0,0,0,1
0.24,0.35568571428571427,0.04119850187265917,0.075,0.125,413926375,21550466,1,0,0,0,0,1,0,0,0,0,0,1
0.2,0.03428571428571429,0.0149812734082397,0.025,0.0625,413903091,21456798,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.07142857142857142,0.11610486891385768,0.1,0.1875,416064523,226396,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.060714285714285714,0.024344569288389514,0.05,0.0625,414258059,21715343,1,0,0,0,0,1,0,0,0,0,0,1
0.04,0.028,0.028089887640449437,0.075,0.0625,415438664,21073857,0,0,0,0,1,0,0,0,0,0,0,1
0.12,0.10857142857142857,0.033707865168539325,0.05,0.0625,414030293,21368351,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.022857142857142857,0.00749063670411985,0.025,0.0625,413709152,21458238,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.06714285714285714,0.05730337078651685,0.1,0.125,41486983,23535992,0,0,0,0,0,0,0,0,0,0,0,0
0.36,0.11428571428571428,0.0299625468164794,0.05,0.0625,413999312,21364247,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.03428571428571429,0.018726591760299626,0.025,0.0625,414037882,21325962,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.07,0.026217228464419477,0.025,0.0625,413805129,21804046,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.07,0.04119850187265917,0.05,0.125,413982692,21710092,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.05142857142857143,0.026217228464419477,0.075,0.125,413960585,21520074,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.13428571428571429,0.15730337078651685,0.125,0.125,413938358,21737199,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.04,0.0149812734082397,0.05,0.0625,413786963,21731641,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.08571428571428572,0.04307116104868914,0.05,0.125,413768452,21776039,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.09285714285714286,0.026217228464419477,0.05,0.0625,41382616,21631864,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.07142857142857142,0.017977528089887642,0.025,0.0625,413834372,2177853,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.1,0.11423220973782772,0.1,0.25,413830643,20768868,0,1,0,0,0,0,0,0,0,0,0,0
0.04,0.032857142857142856,0.015730337078651686,0.05,0.0625,413786146,21675121,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.07428571428571429,0.03932584269662921,0.075,0.125,414111387,21816197,1,0,0,0,1,0,0,0,0,0,0,1
0.12,0.041428571428571426,0.024344569288389514,0.075,0.0625,413773179,21878187,0,0,0,0,1,0,0,0,0,0,0,1
0.24,0.07571428571428572,0.018352059925093634,0.025,0.0625,413824129,21801046,1,0,0,0,0,1,0,0,0,0,0,1
